,Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GSMA Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,Metric,id,Attribute,id,"Market, Operator",Q1 2000,Q2 2000,Q3 2000,Q4 2000,Q1 2001,Q2 2001,Q3 2001,Q4 2001,Q1 2002,Q2 2002,Q3 2002,Q4 2002,Q1 2003,Q2 2003,Q3 2003,Q4 2003,Q1 2004,Q2 2004,Q3 2004,Q4 2004,Q1 2005,Q2 2005,Q3 2005,Q4 2005,Q1 2006,Q2 2006,Q3 2006,Q4 2006,Q1 2007,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020
44,Market penetration,796,2G,224,Orange (Sonatel),,,,0.02%,0.03%,0.04%,0.05%,0.07%,0.10%,0.15%,0.21%,0.29%,0.42%,0.79%,1.03%,1.48%,1.71%,1.97%,2.30%,2.65%,3.06%,3.38%,3.86%,4.46%,5.23%,6.43%,7.27%,8.61%,9.78%,10.91%,12.18%,14.54%,15.76%,16.59%,17.84%,19.07%,19.89%,21.19%,22.72%,23.27%,24.51%,26.61%,27.97%,29.57%,30.77%,34.52%,38.86%,38.12%,41.28%,41.19%,44.28%,48.54%,50.74%,52.33%,50.98%,58.10%,59.10%,59.66%,56.84%,64.68%,71.55%,65.13%,57.42%,53.66%,63.48%,49.36%,41.39%,45.88%,48.45%,49.25%,49.19%,49.00%,48.72%,47.99%,47.03%,46.00%,44.92%,43.68%,42.35%,40.94%,39.55%,38.18%,36.83%,35.52%
44,Market penetration,796,2G,268,Malitel (Sotelma),,,,,0.04%,0.08%,0.13%,0.17%,0.21%,0.26%,0.31%,0.35%,0.44%,0.46%,0.48%,0.51%,0.52%,0.53%,0.53%,0.54%,0.68%,0.87%,1.09%,1.34%,1.63%,1.94%,2.26%,2.57%,2.84%,3.10%,3.35%,3.61%,3.88%,4.15%,4.41%,4.65%,4.46%,4.32%,4.62%,5.48%,6.05%,9.65%,12.82%,14.04%,16.84%,21.00%,23.20%,27.56%,26.60%,33.37%,37.04%,36.83%,39.49%,45.35%,47.74%,52.99%,60.62%,53.64%,56.44%,61.54%,63.94%,54.28%,45.60%,41.59%,48.94%,44.62%,43.68%,43.76%,44.07%,44.84%,45.77%,46.56%,47.16%,47.70%,48.20%,48.68%,49.14%,49.54%,49.91%,50.28%,50.62%,50.94%,51.22%,51.49%
44,Market penetration,755,3G,,Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27%,0.66%,1.05%,1.44%,1.82%,2.15%,2.47%,2.79%,3.10%,3.49%,3.94%,4.43%,4.95%,5.45%,6.16%,6.85%,7.59%,8.28%,9.27%,10.42%,11.31%,12.10%,12.93%,14.28%,14.91%,15.55%,16.61%,17.76%,18.96%,20.20%,21.51%,22.90%,24.33%,25.80%,27.33%,28.92%,30.54%,32.21%,33.91%,35.56%,37.13%,38.63%,40.05%
44,Market penetration,755,3G,224,Orange (Sonatel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27%,0.66%,1.05%,1.44%,1.82%,2.15%,2.47%,2.79%,3.10%,3.49%,3.94%,4.43%,4.95%,5.45%,6.16%,6.85%,7.59%,8.28%,9.27%,10.42%,11.31%,12.10%,12.93%,14.28%,14.91%,15.55%,16.61%,17.76%,18.96%,20.20%,21.51%,22.90%,24.33%,25.80%,27.33%,28.92%,30.54%,32.21%,33.91%,35.56%,37.13%,38.63%,40.05%
44,Market penetration,1292,Mobile broadband capable,,Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27%,0.66%,1.05%,1.44%,1.82%,2.15%,2.47%,2.79%,3.10%,3.49%,3.94%,4.43%,4.95%,5.45%,6.16%,6.85%,7.59%,8.28%,9.27%,10.42%,11.31%,12.10%,12.93%,14.28%,14.91%,15.55%,16.61%,17.76%,18.96%,20.20%,21.51%,22.90%,24.33%,25.80%,27.33%,28.92%,30.54%,32.21%,33.91%,35.56%,37.13%,38.63%,40.05%
44,Market penetration,1292,Mobile broadband capable,224,Orange (Sonatel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27%,0.66%,1.05%,1.44%,1.82%,2.15%,2.47%,2.79%,3.10%,3.49%,3.94%,4.43%,4.95%,5.45%,6.16%,6.85%,7.59%,8.28%,9.27%,10.42%,11.31%,12.10%,12.93%,14.28%,14.91%,15.55%,16.61%,17.76%,18.96%,20.20%,21.51%,22.90%,24.33%,25.80%,27.33%,28.92%,30.54%,32.21%,33.91%,35.56%,37.13%,38.63%,40.05%
44,Market penetration,1120,GSM (Family),,Mali,,,,0.02%,0.07%,0.12%,0.18%,0.24%,0.32%,0.41%,0.51%,0.65%,0.85%,1.25%,1.52%,1.99%,2.23%,2.50%,2.83%,3.19%,3.74%,4.24%,4.95%,5.80%,6.86%,8.37%,9.53%,11.17%,12.62%,14.01%,15.53%,18.16%,19.64%,20.73%,22.25%,23.72%,24.35%,25.51%,27.35%,28.75%,30.57%,36.53%,41.45%,44.66%,49.05%,57.33%,64.20%,68.15%,70.68%,77.66%,84.81%,89.31%,94.65%,102.62%,104.17%,117.25%,126.58%,120.88%,121.55%,135.49%,145.91%,130.72%,115.12%,108.18%,126.70%,108.89%,100.61%,106.25%,110.28%,113.05%,115.15%,117.08%,118.78%,120.02%,121.03%,122.02%,122.97%,123.76%,124.47%,125.13%,125.73%,126.25%,126.68%,127.06%
44,Market penetration,1120,GSM (Family),224,Orange (Sonatel),,,,0.02%,0.03%,0.04%,0.05%,0.07%,0.10%,0.15%,0.21%,0.29%,0.42%,0.79%,1.03%,1.48%,1.71%,1.97%,2.30%,2.65%,3.06%,3.38%,3.86%,4.46%,5.23%,6.43%,7.27%,8.61%,9.78%,10.91%,12.18%,14.54%,15.76%,16.59%,17.84%,19.07%,19.89%,21.19%,22.72%,23.27%,24.51%,26.88%,28.64%,30.62%,32.21%,36.34%,41.00%,40.59%,44.07%,44.29%,47.77%,52.48%,55.17%,57.27%,56.43%,64.27%,65.96%,67.25%,65.12%,73.95%,81.97%,76.44%,69.52%,66.59%,77.76%,64.27%,56.93%,62.50%,66.21%,68.21%,69.39%,70.51%,71.62%,72.32%,72.83%,73.33%,73.83%,74.23%,74.56%,74.85%,75.11%,75.32%,75.46%,75.57%
44,Market penetration,1120,GSM (Family),268,Malitel (Sotelma),,,,,0.04%,0.08%,0.13%,0.17%,0.21%,0.26%,0.31%,0.35%,0.44%,0.46%,0.48%,0.51%,0.52%,0.53%,0.53%,0.54%,0.68%,0.87%,1.09%,1.34%,1.63%,1.94%,2.26%,2.57%,2.84%,3.10%,3.35%,3.61%,3.88%,4.15%,4.41%,4.65%,4.46%,4.32%,4.62%,5.48%,6.05%,9.65%,12.82%,14.04%,16.84%,21.00%,23.20%,27.56%,26.60%,33.37%,37.04%,36.83%,39.49%,45.35%,47.74%,52.99%,60.62%,53.64%,56.44%,61.54%,63.94%,54.28%,45.60%,41.59%,48.94%,44.62%,43.68%,43.76%,44.07%,44.84%,45.77%,46.56%,47.16%,47.70%,48.20%,48.68%,49.14%,49.54%,49.91%,50.28%,50.62%,50.94%,51.22%,51.49%
44,Market penetration,603,GSM,,Mali,,,,0.02%,0.07%,0.12%,0.18%,0.24%,0.32%,0.41%,0.51%,0.65%,0.85%,1.25%,1.52%,1.99%,2.23%,2.50%,2.83%,3.19%,3.74%,4.24%,4.95%,5.80%,6.86%,8.37%,9.53%,11.17%,12.62%,14.01%,15.53%,18.16%,19.64%,20.73%,22.25%,23.72%,24.35%,25.51%,27.35%,28.75%,30.57%,36.26%,40.79%,43.60%,47.61%,55.52%,62.05%,65.68%,67.89%,74.56%,81.32%,85.37%,90.23%,97.67%,98.71%,111.09%,119.72%,113.30%,113.28%,126.22%,135.49%,119.41%,103.02%,95.25%,112.42%,93.97%,85.07%,89.64%,92.52%,94.09%,94.95%,95.56%,95.88%,95.69%,95.23%,94.69%,94.05%,93.22%,92.26%,91.22%,90.17%,89.12%,88.06%,87.01%
44,Market penetration,603,GSM,224,Orange (Sonatel),,,,0.02%,0.03%,0.04%,0.05%,0.07%,0.10%,0.15%,0.21%,0.29%,0.42%,0.79%,1.03%,1.48%,1.71%,1.97%,2.30%,2.65%,3.06%,3.38%,3.86%,4.46%,5.23%,6.43%,7.27%,8.61%,9.78%,10.91%,12.18%,14.54%,15.76%,16.59%,17.84%,19.07%,19.89%,21.19%,22.72%,23.27%,24.51%,26.61%,27.97%,29.57%,30.77%,34.52%,38.86%,38.12%,41.28%,41.19%,44.28%,48.54%,50.74%,52.33%,50.98%,58.10%,59.10%,59.66%,56.84%,64.68%,71.55%,65.13%,57.42%,53.66%,63.48%,49.36%,41.39%,45.88%,48.45%,49.25%,49.19%,49.00%,48.72%,47.99%,47.03%,46.00%,44.92%,43.68%,42.35%,40.94%,39.55%,38.18%,36.83%,35.52%
44,Market penetration,603,GSM,268,Malitel (Sotelma),,,,,0.04%,0.08%,0.13%,0.17%,0.21%,0.26%,0.31%,0.35%,0.44%,0.46%,0.48%,0.51%,0.52%,0.53%,0.53%,0.54%,0.68%,0.87%,1.09%,1.34%,1.63%,1.94%,2.26%,2.57%,2.84%,3.10%,3.35%,3.61%,3.88%,4.15%,4.41%,4.65%,4.46%,4.32%,4.62%,5.48%,6.05%,9.65%,12.82%,14.04%,16.84%,21.00%,23.20%,27.56%,26.60%,33.37%,37.04%,36.83%,39.49%,45.35%,47.74%,52.99%,60.62%,53.64%,56.44%,61.54%,63.94%,54.28%,45.60%,41.59%,48.94%,44.62%,43.68%,43.76%,44.07%,44.84%,45.77%,46.56%,47.16%,47.70%,48.20%,48.68%,49.14%,49.54%,49.91%,50.28%,50.62%,50.94%,51.22%,51.49%
44,Market penetration,951,WCDMA (Family),,Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27%,0.66%,1.05%,1.44%,1.82%,2.15%,2.47%,2.79%,3.10%,3.49%,3.94%,4.43%,4.95%,5.45%,6.16%,6.85%,7.59%,8.28%,9.27%,10.42%,11.31%,12.10%,12.93%,14.28%,14.91%,15.55%,16.61%,17.76%,18.96%,20.20%,21.51%,22.90%,24.33%,25.80%,27.33%,28.92%,30.54%,32.21%,33.91%,35.56%,37.13%,38.63%,40.05%
44,Market penetration,951,WCDMA (Family),224,Orange (Sonatel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27%,0.66%,1.05%,1.44%,1.82%,2.15%,2.47%,2.79%,3.10%,3.49%,3.94%,4.43%,4.95%,5.45%,6.16%,6.85%,7.59%,8.28%,9.27%,10.42%,11.31%,12.10%,12.93%,14.28%,14.91%,15.55%,16.61%,17.76%,18.96%,20.20%,21.51%,22.90%,24.33%,25.80%,27.33%,28.92%,30.54%,32.21%,33.91%,35.56%,37.13%,38.63%,40.05%
44,Market penetration,624,WCDMA,,Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19%,0.45%,0.71%,0.97%,1.22%,1.38%,1.54%,1.69%,1.84%,1.79%,1.75%,1.68%,1.59%,1.45%,1.28%,1.11%,0.88%,0.65%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,
44,Market penetration,624,WCDMA,224,Orange (Sonatel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19%,0.45%,0.71%,0.97%,1.22%,1.38%,1.54%,1.69%,1.84%,1.79%,1.75%,1.68%,1.59%,1.45%,1.28%,1.11%,0.88%,0.65%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,
44,Market penetration,929,WCDMA HSPA,,Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08%,0.21%,0.34%,0.47%,0.60%,0.77%,0.93%,1.10%,1.26%,1.69%,2.19%,2.74%,3.36%,4.00%,4.88%,5.75%,6.71%,7.62%,9.22%,10.42%,11.31%,12.10%,12.93%,14.28%,14.91%,15.55%,16.61%,17.76%,18.96%,20.20%,21.51%,22.90%,24.33%,25.80%,27.33%,28.92%,30.54%,32.21%,33.91%,35.56%,37.13%,38.63%,40.05%
44,Market penetration,929,WCDMA HSPA,224,Orange (Sonatel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08%,0.21%,0.34%,0.47%,0.60%,0.77%,0.93%,1.10%,1.26%,1.69%,2.19%,2.74%,3.36%,4.00%,4.88%,5.75%,6.71%,7.62%,9.22%,10.42%,11.31%,12.10%,12.93%,14.28%,14.91%,15.55%,16.61%,17.76%,18.96%,20.20%,21.51%,22.90%,24.33%,25.80%,27.33%,28.92%,30.54%,32.21%,33.91%,35.56%,37.13%,38.63%,40.05%
44,Market penetration,825,Analog,,Mali,,,,0.05%,0.05%,0.05%,0.04%,0.04%,0.04%,0.04%,0.04%,0.03%,0.03%,0.03%,0.03%,0.03%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,0.01%,0.01%,0.01%,0.01%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Market penetration,825,Analog,268,Malitel (Sotelma),,,,0.05%,0.05%,0.05%,0.04%,0.04%,0.04%,0.04%,0.04%,0.03%,0.03%,0.03%,0.03%,0.03%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,0.01%,0.01%,0.01%,0.01%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,Herfindahl-Hirschman Index,0,,,Mali,,,,"6,224","6,617","6,618","6,439","6,158","5,888","5,586","5,303","5,092","5,017","5,268","5,571","6,107","6,318","6,580","6,862","7,124","6,976","6,710","6,530","6,419","6,365","6,429","6,374","6,457","6,508","6,552","6,614","6,813","6,830","6,800","6,823","6,847","7,009","7,186","7,190","6,916","6,824","6,111","5,728","5,690","5,490","5,358","5,385","5,183","5,306","5,099","5,080","5,153","5,137","5,068","5,035","5,046","5,009","5,063","5,025","5,042","5,076","5,143","5,216","5,267","5,259","5,163","5,087","5,156","5,202","5,214","5,211","5,209","5,212","5,211","5,207","5,204","5,202","5,199","5,196","5,193","5,190","5,187","5,183","5,179"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Gross additions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Gross additions,0,Total,268,Malitel (Sotelma),,,,,"4,507","4,507","4,506","4,507","5,494","5,495","5,494","5,494","10,226","3,080","3,081","3,080","2,559",948,949,948,"18,345","24,785","30,151","33,860","38,746","42,938","44,970","43,469","40,312","38,299","38,623","40,012","41,909","42,545","42,173","40,775","-22,757","-15,000","50,000","133,000","93,000","553,065","494,882","202,893","452,160","669,557","371,581","720,781","-120,765","1,121,659","635,665","10,287","481,640","1,019,499","455,957","942,770","1,360,369","-1,118,717","550,717","957,745","498,255","-1,617,447","-1,466,553","-656,270","1,379,024","-718,515","-109,710","75,550","119,022","204,542","238,917","216,607","181,199","171,234","167,948","165,379","160,577","152,172","149,927","148,578","145,740","140,856","137,575","135,752"
60,Gross additions,0,Total,224,Orange (Sonatel),,,,,864,"1,236","1,764","2,522","3,601","5,145","7,350","10,500","15,000","45,000","31,000","55,782","29,718","34,500","42,688","47,328","54,984","44,000","65,958","83,042","107,000","165,000","120,000","188,839","170,161","166,000","189,000","344,942","188,058","136,014","199,986","198,094","141,906","214,762","252,238","108,952","214,048","387,305","300,695","339,819","282,181","683,681","778,319","-17,135","604,891","87,710","617,534","827,888","505,071","415,953","-70,912","1,389,677","366,323","301,865","-279,865","1,615,680","1,495,320","-867,892","-1,125,108","-429,550","2,098,550","-2,342,000","-1,251,000","1,103,000","775,795","465,956","319,154","313,095","311,954","238,471","206,136","205,439","206,236","187,162","178,156","172,446","165,365","154,789","146,058","138,788"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,0,Total,268,Malitel (Sotelma),,,,,,,,,,,,,,,,,,,,,"34,825,000","34,825,000","34,825,000","34,825,000","43,145,750","43,145,750","43,145,750","43,145,750","73,770,000","73,770,000","73,770,000","73,770,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,0,Total,224,Orange (Sonatel),,,,,,,,,,,,,,,,,,,,,"97,669,727","97,669,727","97,669,727","97,669,727","204,757,992","204,757,992","204,757,992","204,757,992","352,799,999","352,799,999","352,799,999","352,799,999","368,964,053","368,964,053","368,964,053","368,964,053","443,500,000","443,500,000","443,500,000","443,500,000","540,952,520","540,952,520","540,952,520","540,952,520","583,250,000","583,250,000","583,250,000","583,250,000","617,926,500","617,926,500","617,926,500","617,926,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,818,Inbound,268,Malitel (Sotelma),,,,,,,,,,,,,,,,,,,,,"21,717,500","21,717,500","21,717,500","21,717,500",,,,,"37,642,750","37,642,750","37,642,750","37,642,750",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,818,Inbound,224,Orange (Sonatel),,,,,,,,,,,,,,,,,,,,,"22,250,000","22,250,000","22,250,000","22,250,000","61,007,992","61,007,992","61,007,992","61,007,992",,,,,"71,964,053","71,964,053","71,964,053","71,964,053","83,250,000","83,250,000","83,250,000","83,250,000","88,616,071","88,616,071","88,616,071","88,616,071","99,250,000","99,250,000","99,250,000","99,250,000","92,302,500","92,302,500","92,302,500","92,302,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,819,Outbound,268,Malitel (Sotelma),,,,,,,,,,,,,,,,,,,,,"13,107,500","13,107,500","13,107,500","13,107,500",,,,,"36,127,250","36,127,250","36,127,250","36,127,250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,819,Outbound,224,Orange (Sonatel),,,,,,,,,,,,,,,,,,,,,"75,419,727","75,419,727","75,419,727","75,419,727","143,750,000","143,750,000","143,750,000","143,750,000",,,,,"297,000,000","297,000,000","297,000,000","297,000,000","360,250,000","360,250,000","360,250,000","360,250,000","452,336,448","452,336,448","452,336,448","452,336,448","484,000,000","484,000,000","484,000,000","484,000,000","525,624,000","525,624,000","525,624,000","525,624,000","610,750,000","610,750,000","610,750,000","610,750,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,"Minutes of use, Domestic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,"Minutes of use, Domestic",818,Inbound,224,Orange (Sonatel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,640,893","61,640,893","61,640,893","61,640,893","71,750,000","71,750,000","71,750,000","71,750,000","88,616,071","88,616,071","88,616,071","88,616,071","99,250,000","99,250,000","99,250,000","99,250,000","92,302,500","92,302,500","92,302,500","92,302,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,"Minutes of use, International",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,"Minutes of use, International",818,Inbound,224,Orange (Sonatel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,323,159","10,323,159","10,323,159","10,323,159","11,500,000","11,500,000","11,500,000","11,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",0,Total,,Mali,,,,,,,,,,,,,,,,,,,,,92,81,69,58,91,74,65,55,82,74,66,56,55,52,48,45,51,47,44,43,49,44,41,38,39,34,30,30,29,29,27,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",0,Total,268,Malitel (Sotelma),,,,,,,,,,,,,,,,,,,,,130,102,81,65,66,55,47,41,63,58,53,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",0,Total,224,Orange (Sonatel),,,,,,,,,,,,,,,,,,,,,83,75,65,56,99,80,70,59,88,78,70,58,55,52,48,45,51,47,44,43,49,44,41,38,39,34,30,30,29,29,27,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",818,Inbound,268,Malitel (Sotelma),,,,,,,,,,,,,,,,,,,,,40,40,40,40,,,,,24,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",818,Inbound,224,Orange (Sonatel),,,,,,,,,,,,,,,,,,,,,18,17,14,12,29,23,20,17,,,,,10,10,9,8,9,8,8,7,8,7,6,6,6,5,5,5,4,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",819,Outbound,268,Malitel (Sotelma),,,,,,,,,,,,,,,,,,,,,24,24,24,24,,,,,23,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",819,Outbound,224,Orange (Sonatel),,,,,,,,,,,,,,,,,,,,,64,57,50,43,69,55,49,41,,,,,44,41,38,35,41,38,35,34,40,36,34,31,32,28,24,25,24,24,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SMS messages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SMS messages,0,Total,268,Malitel (Sotelma),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,356,378","4,356,378","4,356,378","4,356,378",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SMS messages,0,Total,224,Orange (Sonatel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,946,003","4,946,003","4,946,003","4,946,003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,"SMS messages, per connection",0,,224,Orange (Sonatel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,"SMS messages, per connection",0,,268,Malitel (Sotelma),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,"ARPU, by subscriber",0,,,Mali,,,,$ 8.78,$ 22.73,$ 27.29,$ 30.81,$ 32.94,$ 33.29,$ 32.19,$ 30.49,$ 29.02,$ 28.13,$ 26.33,$ 25.31,$ 24.30,$ 23.62,$ 22.92,$ 22.29,$ 21.81,$ 26.54,$ 24.18,$ 22.08,$ 19.84,$ 22.83,$ 19.45,$ 16.84,$ 14.80,$ 16.24,$ 14.69,$ 13.49,$ 12.07,$ 13.68,$ 11.86,$ 11.97,$ 11.96,$ 11.13,$ 11.23,$ 9.65,$ 10.87,$ 10.20,$ 9.77,$ 9.24,$ 8.91,$ 8.46,$ 8.99,$ 7.78,$ 7.60,$ 7.48,$ 6.85,$ 6.49,$ 6.03,$ 5.52,$ 5.47,$ 5.54,$ 5.66,$ 5.31,$ 5.89,$ 5.28,$ 5.50,$ 5.49,$ 5.50,$ 5.42,$ 5.21,$ 5.49,$ 5.72,$ 5.48,$ 5.61,$ 5.44,$ 5.40,$ 5.41,$ 5.45,$ 5.48,$ 5.51,$ 5.55,$ 5.58,$ 5.62,$ 5.65,$ 5.68,$ 5.71,$ 5.75,$ 5.78,$ 5.81,$ 5.83
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"ARPU, by connection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
