,Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GSMA Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,Metric,id,Attribute,id,"Market, Operator",Q1 2000,Q2 2000,Q3 2000,Q4 2000,Q1 2001,Q2 2001,Q3 2001,Q4 2001,Q1 2002,Q2 2002,Q3 2002,Q4 2002,Q1 2003,Q2 2003,Q3 2003,Q4 2003,Q1 2004,Q2 2004,Q3 2004,Q4 2004,Q1 2005,Q2 2005,Q3 2005,Q4 2005,Q1 2006,Q2 2006,Q3 2006,Q4 2006,Q1 2007,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020
41,Market share,951,WCDMA (Family),76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,99.56%,98.18%,97.35%,96.74%,96.27%,95.90%,95.58%,95.29%,95.05%,94.86%,94.76%,94.51%,94.28%,94.04%,93.77%,93.44%,93.05%,92.66%,92.31%,92.00%,91.71%,91.43%,91.18%,90.93%,90.69%,90.42%,90.13%,89.83%,89.51%,89.17%
41,Market share,951,WCDMA (Family),114,Novafone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44%,1.82%,2.65%,3.26%,3.73%,4.10%,4.42%,4.71%,4.95%,5.14%,5.24%,5.49%,5.72%,5.96%,6.23%,6.56%,6.95%,7.34%,7.69%,8.00%,8.29%,8.57%,8.82%,9.07%,9.31%,9.58%,9.87%,10.17%,10.49%,10.83%
41,Market share,929,WCDMA HSPA,76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,99.56%,98.18%,97.35%,96.74%,96.27%,95.90%,95.58%,95.29%,95.05%,94.86%,94.76%,94.51%,94.28%,94.04%,93.77%,93.44%,93.05%,92.66%,92.31%,92.00%,91.71%,91.43%,91.18%,90.93%,90.69%,90.42%,90.13%,89.83%,89.51%,89.17%
41,Market share,929,WCDMA HSPA,114,Novafone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44%,1.82%,2.65%,3.26%,3.73%,4.10%,4.42%,4.71%,4.95%,5.14%,5.24%,5.49%,5.72%,5.96%,6.23%,6.56%,6.95%,7.34%,7.69%,8.00%,8.29%,8.57%,8.82%,9.07%,9.31%,9.58%,9.87%,10.17%,10.49%,10.83%
41,Market share,1384,LTE (Family),76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
41,Market share,996,LTE,76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"Market share, net additions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"Market share, net additions",0,Total,264,Lonestar (MTN),,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,46.42%,18.89%,12.25%,44.48%,32.88%,47.60%,35.34%,62.24%,67.48%,17.91%,52.97%,118.06%,109.99%,68.14%,71.81%,60.02%,67.67%,70.02%,59.95%,83.10%,68.61%,11.93%,13.64%,11.04%,-12.72%,48.05%,51.83%,62.15%,55.85%,46.29%,24.90%,68.39%,65.72%,73.99%,64.64%,57.53%,72.54%,53.58%,4700.00%,-22.10%,-13.37%,56.77%,140.87%,,52.72%,35.43%,30.24%,42.84%,37.76%,38.60%,39.72%,40.35%,40.40%,40.40%,40.74%,40.96%,41.03%,41.15%,41.33%,41.40%,41.34%,41.26%,41.24%,41.22%,41.20%
42,"Market share, net additions",0,Total,76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,72.89%,85.22%,48.48%,64.15%,49.23%,62.55%,35.01%,29.52%,15.92%,40.51%,-31.07%,-17.19%,29.54%,26.13%,37.06%,29.97%,29.54%,36.78%,15.88%,30.20%,68.82%,67.48%,69.52%,88.08%,43.84%,40.65%,31.94%,37.26%,46.50%,65.02%,63.79%,29.59%,9.27%,12.60%,15.14%,9.79%,51.62%,-4942.10%,129.97%,121.77%,52.43%,-70.96%,124.32%,50.65%,67.11%,69.44%,55.10%,58.28%,56.53%,53.90%,52.51%,52.60%,52.87%,52.32%,51.96%,51.85%,51.68%,51.39%,51.27%,51.34%,51.45%,51.46%,51.47%,51.48%
42,"Market share, net additions",0,Total,32,LiberCell (Atlantic Wireless)  (Closed Q3 2012),,,,,,,,,,,,,,,,,,,,,,2.53%,7.05%,2.97%,3.17%,2.11%,2.76%,2.99%,1.50%,4.69%,9.36%,5.18%,1.97%,1.74%,2.47%,2.00%,1.84%,2.29%,0.99%,1.88%,0.51%,0.51%,0.52%,0.66%,-0.78%,-0.72%,-0.57%,-0.66%,-0.16%,-0.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"Market share, net additions",0,Total,114,Novafone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83%,3.65%,2.02%,0.36%,0.32%,0.45%,0.36%,-1.40%,-1.75%,-0.75%,-1.43%,18.37%,18.01%,18.56%,23.51%,7.70%,7.15%,5.61%,6.55%,6.05%,8.45%,8.29%,3.85%,20.76%,28.21%,33.89%,21.91%,-5.43%,385.30%,-9.47%,-10.30%,-10.67%,34.85%,-29.18%,-4.35%,-3.50%,-1.14%,0.47%,2.08%,2.89%,4.17%,4.78%,4.60%,4.27%,4.38%,4.43%,4.42%,4.41%,4.44%,4.43%,4.39%,4.33%,4.30%,4.26%,4.22%
42,"Market share, net additions",0,Total,3950,LIBTELCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78%,0.75%,0.36%,0.36%,0.37%,0.47%,1.18%,1.10%,0.86%,1.01%,1.32%,1.85%,1.81%,0.84%,-4.01%,-5.45%,-6.56%,-4.24%,0.24%,-43.20%,1.60%,1.91%,1.47%,-4.75%,4.86%,0.98%,0.96%,1.46%,1.59%,1.88%,1.97%,2.21%,2.37%,2.41%,2.46%,2.56%,2.65%,2.70%,2.76%,2.84%,2.90%,2.93%,2.96%,3.00%,3.05%,3.10%
42,"Market share, net additions",99,Prepaid,264,Lonestar (MTN),,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,46.42%,18.89%,12.25%,44.48%,32.88%,47.60%,35.34%,62.24%,67.48%,18.42%,53.10%,118.65%,110.31%,68.22%,71.89%,60.12%,67.75%,70.07%,60.66%,83.40%,68.84%,11.95%,13.63%,11.02%,-14.72%,49.22%,53.00%,63.25%,57.00%,46.63%,25.20%,69.45%,66.30%,75.09%,65.12%,56.86%,73.03%,52.25%,1137.31%,-30.06%,-19.83%,57.40%,123.13%,-6.28%,53.50%,35.80%,30.86%,44.07%,39.14%,40.16%,41.50%,42.25%,42.26%,42.28%,42.80%,43.18%,43.38%,43.64%,44.00%,44.22%,44.28%,44.32%,44.44%,44.57%,44.70%
42,"Market share, net additions",99,Prepaid,76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,72.89%,85.22%,48.48%,64.15%,49.23%,62.55%,35.01%,29.52%,16.37%,40.61%,-31.22%,-17.24%,29.57%,26.16%,37.12%,30.01%,29.56%,37.22%,15.93%,30.33%,69.04%,67.54%,69.59%,89.43%,44.86%,41.53%,32.47%,38.00%,46.83%,66.06%,64.80%,29.77%,8.69%,11.75%,14.04%,8.51%,52.69%,-1109.77%,138.21%,128.88%,52.42%,-48.22%,136.39%,50.14%,66.97%,69.35%,54.49%,57.66%,55.79%,53.00%,51.52%,51.63%,51.88%,51.17%,50.68%,50.44%,50.15%,49.70%,49.44%,49.40%,49.40%,49.28%,49.15%,49.02%
42,"Market share, net additions",99,Prepaid,32,LiberCell (Atlantic Wireless)  (Closed Q3 2012),,,,,,,,,,,,,,,,,,,,,,2.53%,7.05%,2.97%,3.17%,2.11%,2.76%,2.99%,1.54%,4.70%,9.41%,5.19%,1.97%,1.75%,2.48%,2.00%,1.84%,2.32%,0.99%,1.89%,0.28%,0.50%,0.52%,0.67%,-0.81%,-0.75%,-0.59%,-0.69%,-0.16%,-0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"Market share, net additions",99,Prepaid,114,Novafone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59%,3.16%,1.74%,0.23%,0.21%,0.29%,0.24%,-1.47%,-1.85%,-0.79%,-1.51%,18.46%,18.06%,18.60%,24.26%,5.60%,5.19%,4.06%,4.75%,5.65%,7.55%,7.11%,3.31%,19.58%,27.78%,34.83%,22.03%,-5.12%,79.88%,-9.47%,-10.62%,-11.00%,28.05%,-34.57%,-4.40%,-3.51%,-1.36%,0.18%,1.70%,2.48%,3.72%,4.33%,4.17%,3.85%,3.95%,3.99%,3.98%,3.96%,3.97%,3.96%,3.91%,3.85%,3.80%,3.75%,3.70%
42,"Market share, net additions",99,Prepaid,3950,LIBTELCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47%,0.45%,0.28%,0.27%,0.28%,0.36%,1.12%,1.04%,0.81%,0.95%,1.05%,1.43%,1.35%,0.62%,-3.35%,-4.65%,-5.72%,-3.56%,0.18%,-7.42%,1.32%,1.57%,1.18%,-2.96%,4.45%,0.77%,0.75%,1.15%,1.26%,1.50%,1.58%,1.78%,1.91%,1.94%,1.98%,2.08%,2.15%,2.20%,2.25%,2.32%,2.38%,2.41%,2.44%,2.48%,2.53%,2.57%
42,"Market share, net additions",822,Contract,114,Novafone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,7.12%,10.31%,16.61%,-8.65%,-28.57%,-26.21%,-1.17%,95.79%,95.83%,95.79%,95.83%,53.47%,53.98%,60.84%,35.84%,46.77%,33.52%,25.83%,20.56%,-10.73%,-12.39%,-9.45%,-7.25%,-6.87%,-7.98%,-5.72%,-3.12%,-3.05%,2.99%,5.61%,7.97%,8.85%,10.08%,10.31%,9.55%,8.81%,8.71%,8.63%,8.49%,8.35%,8.26%,8.13%,8.02%,7.89%,7.77%,7.66%,7.55%
42,"Market share, net additions",822,Contract,3950,LIBTELCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.69%,72.20%,28.85%,98.90%,87.38%,3.95%,3.79%,3.79%,3.79%,3.79%,32.53%,22.67%,22.05%,13.93%,-18.65%,-15.59%,-13.68%,-12.17%,1.24%,3.38%,4.42%,5.14%,4.76%,6.53%,6.65%,5.73%,6.32%,7.48%,7.62%,7.79%,7.75%,8.01%,8.01%,7.80%,7.59%,7.51%,7.40%,7.29%,7.18%,7.10%,7.00%,6.88%,6.76%,6.67%,6.58%,6.49%
42,"Market share, net additions",822,Contract,264,Lonestar (MTN),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.13%,25.27%,33.98%,53.61%,-1.09%,-1.09%,-1.09%,-1.09%,6.79%,9.58%,21.61%,31.42%,49.74%,58.74%,63.27%,66.77%,75.66%,60.97%,56.68%,48.35%,49.52%,29.09%,27.34%,35.40%,25.97%,18.32%,20.50%,16.30%,15.94%,16.09%,17.09%,18.93%,20.03%,19.85%,19.70%,19.55%,19.43%,19.30%,19.19%,19.08%,18.96%,18.86%,18.75%,18.65%
42,"Market share, net additions",822,Contract,32,LiberCell (Atlantic Wireless)  (Closed Q3 2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.40%,4.85%,0.17%,0.59%,0.55%,0.59%,0.55%,-0.14%,1.54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"Market share, net additions",822,Contract,76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93%,0.93%,0.93%,0.93%,7.36%,12.23%,18.88%,18.81%,22.15%,23.34%,24.59%,24.84%,33.82%,48.04%,48.35%,53.77%,52.59%,72.37%,71.73%,61.99%,70.76%,71.21%,66.26%,67.94%,67.46%,65.83%,64.59%,63.73%,63.58%,63.93%,64.27%,64.67%,65.05%,65.34%,65.68%,66.03%,66.39%,66.70%,67.00%,67.30%
42,"Market share, net additions",796,2G,264,Lonestar (MTN),,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,46.42%,18.89%,12.25%,44.48%,32.88%,47.60%,35.34%,62.24%,67.48%,17.91%,52.97%,118.06%,109.99%,68.14%,71.81%,60.02%,67.67%,70.02%,61.62%,83.76%,69.12%,11.97%,13.69%,11.08%,-12.78%,48.63%,52.41%,62.70%,56.41%,46.91%,26.25%,81.17%,71.43%,85.25%,80.35%,77.89%,90.25%,67.44%,266.61%,-40.88%,-29.53%,111.16%,52.57%,,71.28%,45.80%,44.89%,66.20%,67.13%,72.94%,82.72%,89.72%,94.64%,101.34%,115.30%,123.21%,128.88%,139.25%,162.73%,173.17%,179.87%,193.02%,221.81%,250.15%,273.86%
42,"Market share, net additions",796,2G,76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,72.89%,85.22%,48.48%,64.15%,49.23%,62.55%,35.01%,29.52%,15.92%,40.51%,-31.07%,-17.19%,29.54%,26.13%,37.06%,29.97%,29.54%,37.82%,16.00%,30.43%,69.08%,67.72%,69.77%,88.49%,44.36%,41.10%,32.22%,37.64%,47.12%,65.06%,59.17%,24.39%,-9.16%,-15.41%,-22.90%,-15.32%,41.02%,-194.20%,163.46%,159.58%,15.72%,30.34%,25.96%,36.81%,60.40%,59.74%,36.55%,34.39%,28.00%,17.37%,10.74%,7.47%,2.32%,-10.23%,-17.37%,-22.33%,-31.39%,-52.03%,-61.07%,-66.62%,-77.68%,-102.34%,-126.44%,-146.35%
42,"Market share, net additions",796,2G,32,LiberCell (Atlantic Wireless)  (Closed Q3 2012),,,,,,,,,,,,,,,,,,,,,,2.53%,7.05%,2.97%,3.17%,2.11%,2.76%,2.99%,1.50%,4.69%,9.36%,5.18%,1.97%,1.74%,2.47%,2.00%,1.84%,2.36%,1.00%,1.89%,0.52%,0.51%,0.52%,0.66%,-0.79%,-0.73%,-0.57%,-0.67%,-0.16%,-0.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"Market share, net additions",796,2G,114,Novafone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83%,3.65%,2.02%,0.36%,0.32%,0.45%,0.36%,-1.40%,-1.80%,-0.76%,-1.45%,18.44%,18.08%,18.62%,23.62%,7.80%,7.22%,5.66%,6.62%,6.13%,8.92%,9.84%,4.18%,23.91%,35.06%,45.01%,25.07%,-8.46%,27.60%,-22.58%,-30.06%,-26.87%,17.09%,74.04%,-8.08%,-6.20%,-4.63%,-2.75%,-1.52%,-0.94%,-0.09%,-0.46%,-2.12%,-3.66%,-5.07%,-5.84%,-6.55%,-7.85%,-10.70%,-12.10%,-13.25%,-15.34%,-19.47%,-23.71%,-27.51%
42,"Market share, net additions",755,3G,3950,LIBTELCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,35.73%,11.49%,10.50%,-30.38%,-27.91%,-25.07%,-21.59%,1.15%,2.60%,3.49%,3.48%,3.00%,2.83%,3.18%,3.77%,4.22%,5.42%,5.17%,4.95%,4.85%,4.96%,5.09%,5.10%,5.06%,4.99%,5.14%,5.32%,5.37%,5.31%,5.63%,6.22%,6.88%,7.43%,8.26%,9.58%
42,"Market share, net additions",755,3G,76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.51%,89.50%,130.38%,127.91%,122.60%,112.62%,92.57%,91.32%,90.53%,90.48%,90.76%,90.66%,90.27%,89.97%,90.03%,87.27%,87.52%,87.31%,86.82%,85.61%,84.18%,83.27%,83.12%,82.99%,82.49%,81.85%,81.51%,81.32%,80.13%,78.01%,75.40%,72.99%,69.62%,64.61%
42,"Market share, net additions",755,3G,114,Novafone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.97%,6.27%,6.09%,5.98%,6.04%,6.24%,6.51%,6.56%,6.27%,5.74%,7.31%,7.31%,7.74%,8.33%,9.44%,10.73%,11.63%,11.82%,12.02%,12.37%,12.83%,13.11%,13.37%,14.23%,15.77%,17.72%,19.59%,22.12%,25.82%
42,"Market share, net additions",799,4G,76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
42,"Market share, net additions",1292,Mobile broadband capable,3950,LIBTELCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,35.73%,11.49%,10.50%,-30.38%,-27.91%,-25.07%,-21.59%,1.15%,2.60%,3.49%,3.48%,3.00%,2.83%,3.18%,3.77%,4.22%,4.49%,4.50%,4.29%,4.19%,4.26%,4.30%,4.21%,4.08%,3.97%,3.97%,3.96%,3.92%,3.81%,3.81%,3.80%,3.76%,3.69%,3.65%,3.65%
42,"Market share, net additions",1292,Mobile broadband capable,76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.51%,89.50%,130.38%,127.91%,122.60%,112.62%,92.57%,91.32%,90.53%,90.48%,90.76%,90.66%,90.27%,89.97%,90.03%,89.46%,89.13%,89.00%,88.61%,87.64%,86.64%,86.20%,86.38%,86.49%,86.49%,86.50%,86.53%,86.60%,86.57%,86.55%,86.56%,86.59%,86.57%,86.51%
42,"Market share, net additions",1292,Mobile broadband capable,114,Novafone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.97%,6.27%,6.09%,5.98%,6.04%,6.24%,6.51%,6.56%,6.27%,5.74%,6.06%,6.36%,6.71%,7.20%,8.10%,9.06%,9.60%,9.54%,9.54%,9.54%,9.54%,9.56%,9.59%,9.62%,9.65%,9.68%,9.73%,9.78%,9.84%
42,"Market share, net additions",959,CDMA (Family),3950,LIBTELCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
42,"Market share, net additions",952,CDMA2000 (Family),3950,LIBTELCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
42,"Market share, net additions",1385,CDMA2000 1xEV-DO (Family),3950,LIBTELCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
42,"Market share, net additions",824,CDMA2000 1xEV-DO,3950,LIBTELCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
42,"Market share, net additions",1120,GSM (Family),264,Lonestar (MTN),,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,46.42%,18.89%,12.25%,44.48%,32.88%,47.60%,35.34%,62.24%,67.48%,17.91%,52.97%,118.06%,109.99%,68.14%,71.81%,60.02%,67.67%,70.02%,61.62%,83.76%,69.12%,11.97%,13.69%,11.08%,-12.78%,48.63%,52.41%,62.70%,56.41%,46.91%,25.36%,69.65%,66.28%,71.13%,61.30%,53.99%,69.59%,53.70%,3282.12%,-22.46%,-13.63%,57.62%,134.48%,,53.24%,35.77%,32.54%,45.65%,40.91%,42.13%,43.92%,45.30%,46.14%,47.02%,48.43%,49.89%,51.38%,52.65%,54.33%,57.15%,61.54%,67.21%,73.62%,81.86%,92.95%
42,"Market share, net additions",1120,GSM (Family),76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,72.89%,85.22%,48.48%,64.15%,49.23%,62.55%,35.01%,29.52%,15.92%,40.51%,-31.07%,-17.19%,29.54%,26.13%,37.06%,29.97%,29.54%,37.82%,16.00%,30.43%,69.08%,67.72%,69.77%,88.49%,44.36%,41.10%,32.22%,37.64%,47.12%,66.24%,64.96%,29.84%,8.91%,11.95%,14.21%,9.39%,51.74%,-3451.19%,132.08%,124.13%,53.21%,-67.74%,130.67%,51.15%,67.76%,68.69%,53.86%,56.83%,54.72%,51.47%,49.34%,48.61%,48.01%,46.37%,44.72%,43.09%,41.70%,39.83%,36.74%,31.93%,25.73%,18.70%,9.68%,-2.47%
42,"Market share, net additions",1120,GSM (Family),32,LiberCell (Atlantic Wireless)  (Closed Q3 2012),,,,,,,,,,,,,,,,,,,,,,2.53%,7.05%,2.97%,3.17%,2.11%,2.76%,2.99%,1.50%,4.69%,9.36%,5.18%,1.97%,1.74%,2.47%,2.00%,1.84%,2.36%,1.00%,1.89%,0.52%,0.51%,0.52%,0.66%,-0.79%,-0.73%,-0.57%,-0.67%,-0.16%,-0.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"Market share, net additions",1120,GSM (Family),114,Novafone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83%,3.65%,2.02%,0.36%,0.32%,0.45%,0.36%,-1.40%,-1.80%,-0.76%,-1.45%,18.44%,18.08%,18.62%,23.62%,7.80%,7.22%,5.66%,6.62%,6.13%,8.61%,8.45%,3.88%,19.95%,26.75%,31.80%,21.02%,-5.45%,269.06%,-9.62%,-10.51%,-10.83%,33.26%,-30.67%,-4.39%,-3.53%,-1.23%,0.50%,2.25%,3.15%,4.61%,5.36%,5.25%,4.97%,5.21%,5.40%,5.54%,5.65%,5.83%,6.11%,6.53%,7.06%,7.67%,8.46%,9.53%
42,"Market share, net additions",603,GSM,264,Lonestar (MTN),,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,46.42%,18.89%,12.25%,44.48%,32.88%,47.60%,35.34%,62.24%,67.48%,17.91%,52.97%,118.06%,109.99%,68.14%,71.81%,60.02%,67.67%,70.02%,61.62%,83.76%,69.12%,11.97%,13.69%,11.08%,-12.78%,48.63%,52.41%,62.70%,56.41%,46.91%,26.25%,81.17%,71.43%,85.25%,80.35%,77.89%,90.25%,67.44%,266.61%,-40.88%,-29.53%,111.16%,52.57%,,71.28%,45.80%,44.89%,66.20%,67.13%,72.94%,82.72%,89.72%,94.64%,101.34%,115.30%,123.21%,128.88%,139.25%,162.73%,173.17%,179.87%,193.02%,221.81%,250.15%,273.86%
42,"Market share, net additions",603,GSM,76,Cellcom (Orange),,,,,,,,,,,,,,,,,,,,,72.89%,85.22%,48.48%,64.15%,49.23%,62.55%,35.01%,29.52%,15.92%,40.51%,-31.07%,-17.19%,29.54%,26.13%,37.06%,29.97%,29.54%,37.82%,16.00%,30.43%,69.08%,67.72%,69.77%,88.49%,44.36%,41.10%,32.22%,37.64%,47.12%,65.06%,59.17%,24.39%,-9.16%,-15.41%,-22.90%,-15.32%,41.02%,-194.20%,163.46%,159.58%,15.72%,30.34%,25.96%,36.81%,60.40%,59.74%,36.55%,34.39%,28.00%,17.37%,10.74%,7.47%,2.32%,-10.23%,-17.37%,-22.33%,-31.39%,-52.03%,-61.07%,-66.62%,-77.68%,-102.34%,-126.44%,-146.35%
42,"Market share, net additions",603,GSM,32,LiberCell (Atlantic Wireless)  (Closed Q3 2012),,,,,,,,,,,,,,,,,,,,,,2.53%,7.05%,2.97%,3.17%,2.11%,2.76%,2.99%,1.50%,4.69%,9.36%,5.18%,1.97%,1.74%,2.47%,2.00%,1.84%,2.36%,1.00%,1.89%,0.52%,0.51%,0.52%,0.66%,-0.79%,-0.73%,-0.57%,-0.67%,-0.16%,-0.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
