,Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GSMA Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,Metric,id,Attribute,id,"Market, Operator",Q1 2000,Q2 2000,Q3 2000,Q4 2000,Q1 2001,Q2 2001,Q3 2001,Q4 2001,Q1 2002,Q2 2002,Q3 2002,Q4 2002,Q1 2003,Q2 2003,Q3 2003,Q4 2003,Q1 2004,Q2 2004,Q3 2004,Q4 2004,Q1 2005,Q2 2005,Q3 2005,Q4 2005,Q1 2006,Q2 2006,Q3 2006,Q4 2006,Q1 2007,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020
42,"Market share, net additions",99,Prepaid,91,Airtel (Bharti Airtel),,26.60%,28.66%,30.81%,33.05%,35.41%,49.10%,50.77%,52.40%,56.53%,59.53%,61.76%,61.18%,61.28%,65.04%,70.22%,67.75%,70.48%,72.20%,73.21%,58.74%,55.91%,58.64%,63.79%,66.58%,65.55%,50.03%,59.18%,46.44%,80.69%,80.84%,80.23%,64.04%,75.74%,72.51%,52.22%,76.73%,86.49%,62.74%,26.17%,63.31%,61.55%,59.66%,57.73%,48.98%,47.11%,45.24%,43.39%,36.57%,38.43%,40.22%,42.95%,50.94%,55.64%,65.91%,56.37%,33.78%,33.09%,42.76%,52.27%,35.83%,35.65%,35.48%,34.11%,35.36%,36.98%,38.36%,38.60%,38.53%,38.94%,39.23%,39.42%,39.57%,39.72%,39.79%,39.79%,39.79%,39.82%,39.85%,39.87%,39.90%,39.93%,39.96%,40.00%
42,"Market share, net additions",99,Prepaid,501,TNM,,73.40%,71.34%,69.19%,66.95%,64.59%,50.90%,49.23%,47.60%,43.47%,40.47%,38.24%,38.82%,38.72%,34.96%,29.78%,32.25%,29.52%,27.80%,26.79%,41.26%,44.09%,41.36%,36.21%,33.42%,34.45%,49.97%,40.82%,53.57%,19.31%,19.16%,19.77%,35.96%,24.26%,27.49%,47.78%,23.27%,13.51%,37.26%,73.83%,36.69%,38.45%,40.34%,42.27%,51.02%,52.89%,54.76%,56.61%,63.43%,61.57%,59.78%,57.06%,49.06%,44.36%,34.09%,43.63%,66.22%,66.91%,57.24%,47.73%,64.17%,64.35%,64.52%,65.89%,64.64%,63.02%,61.64%,61.40%,61.47%,61.06%,60.77%,60.58%,60.43%,60.28%,60.21%,60.21%,60.21%,60.18%,60.15%,60.13%,60.10%,60.07%,60.04%,60.00%
42,"Market share, net additions",822,Contract,91,Airtel (Bharti Airtel),,8.75%,8.70%,8.83%,8.97%,9.09%,13.60%,13.28%,13.19%,16.15%,17.83%,17.85%,13.69%,11.41%,14.41%,19.55%,-86.53%,-5900.00%,151.28%,94.94%,27.63%,25.39%,44.41%,76.27%,63.47%,77.37%,-16.00%,112.86%,-83.52%,64.89%,63.47%,81.71%,1221.05%,86.21%,,,93.41%,93.72%,,55.67%,128.48%,170.27%,169.97%,168.51%,38.12%,36.40%,34.64%,32.95%,27.04%,103.04%,187.10%,152.65%,85.76%,55.68%,40.33%,30.11%,23.40%,25.79%,33.72%,43.72%,45.24%,47.40%,48.76%,49.34%,50.12%,50.73%,51.02%,50.81%,50.30%,49.69%,48.80%,47.53%,46.51%,46.06%,45.59%,45.10%,44.59%,44.09%,43.60%,43.09%,42.57%,42.04%,41.51%,40.96%
42,"Market share, net additions",822,Contract,501,TNM,,91.25%,91.30%,91.17%,91.03%,90.91%,86.40%,86.72%,86.81%,83.85%,82.17%,82.15%,86.31%,88.59%,85.59%,80.45%,186.53%,6000.00%,-51.28%,5.06%,72.37%,74.61%,55.59%,23.73%,36.53%,22.63%,116.00%,-12.86%,183.52%,35.11%,36.53%,18.29%,-1121.05%,13.79%,100.00%,100.00%,6.59%,6.28%,100.00%,44.33%,-28.48%,-70.27%,-69.97%,-68.51%,61.88%,63.60%,65.36%,67.05%,72.96%,-3.04%,-87.10%,-52.65%,14.24%,44.32%,59.67%,69.89%,76.60%,74.21%,66.28%,56.28%,54.76%,52.60%,51.24%,50.66%,49.88%,49.27%,48.98%,49.19%,49.70%,50.31%,51.20%,52.47%,53.49%,53.94%,54.41%,54.90%,55.41%,55.91%,56.40%,56.91%,57.43%,57.96%,58.49%,59.04%
42,"Market share, net additions",796,2G,91,Airtel (Bharti Airtel),,24.71%,26.60%,28.60%,30.70%,32.92%,46.26%,47.87%,49.47%,53.66%,56.71%,58.94%,58.23%,58.26%,62.17%,67.60%,69.60%,71.45%,72.64%,73.38%,58.29%,55.59%,58.53%,63.86%,66.56%,65.61%,50.00%,59.28%,45.88%,80.58%,80.75%,80.24%,63.90%,75.78%,72.48%,52.20%,76.97%,86.52%,62.56%,27.04%,64.28%,62.79%,60.22%,58.22%,47.88%,46.05%,44.00%,41.94%,33.92%,36.17%,38.34%,41.10%,50.33%,55.98%,71.28%,56.35%,26.91%,25.32%,35.87%,51.63%,22.43%,19.47%,15.25%,3.65%,-13.11%,-125.58%,155.76%,89.90%,72.65%,62.69%,58.69%,56.26%,54.39%,57.25%,58.66%,58.28%,57.75%,56.94%,56.46%,55.93%,55.28%,54.55%,53.88%,53.24%
42,"Market share, net additions",796,2G,501,TNM,,75.29%,73.40%,71.40%,69.30%,67.08%,53.74%,52.13%,50.53%,46.34%,43.29%,41.06%,41.77%,41.74%,37.83%,32.40%,30.40%,28.55%,27.36%,26.62%,41.71%,44.41%,41.47%,36.14%,33.44%,34.39%,50.00%,40.72%,54.12%,19.42%,19.25%,19.76%,36.10%,24.22%,27.52%,47.80%,23.03%,13.48%,37.44%,72.96%,35.72%,37.21%,39.78%,41.78%,52.12%,53.95%,56.00%,58.06%,66.08%,63.83%,61.66%,58.90%,49.67%,44.02%,28.72%,43.65%,73.09%,74.68%,64.13%,48.37%,77.57%,80.53%,84.75%,96.35%,113.11%,225.58%,-55.76%,10.10%,27.35%,37.31%,41.31%,43.74%,45.61%,42.75%,41.34%,41.72%,42.25%,43.06%,43.54%,44.07%,44.72%,45.45%,46.12%,46.76%
42,"Market share, net additions",755,3G,501,TNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,49.66%,48.76%,38.81%,41.86%,42.98%,44.13%,45.53%,45.78%,45.98%,46.04%,45.52%,45.18%,44.29%,45.17%,48.99%,49.92%,48.75%,47.87%,50.11%,50.61%,51.09%,51.65%,51.86%,51.90%,50.81%,49.49%,49.53%,49.49%,49.50%,49.52%,48.17%,46.61%,45.20%,44.90%,44.62%,44.43%,44.09%,43.75%,43.45%,43.22%,42.93%,42.59%
42,"Market share, net additions",755,3G,91,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.24%,61.19%,58.14%,57.02%,55.87%,54.47%,54.22%,54.02%,53.96%,54.48%,54.82%,55.71%,54.83%,51.01%,50.08%,51.25%,52.13%,49.89%,49.39%,48.91%,48.35%,48.14%,48.10%,49.19%,50.51%,50.47%,50.51%,50.50%,50.48%,51.83%,53.39%,54.80%,55.10%,55.38%,55.57%,55.91%,56.25%,56.55%,56.78%,57.07%,57.41%
42,"Market share, net additions",799,4G,501,TNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
42,"Market share, net additions",1292,Mobile broadband capable,501,TNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,49.66%,48.76%,38.81%,41.86%,42.98%,44.13%,45.53%,45.78%,45.98%,46.04%,45.52%,45.18%,44.29%,45.17%,48.99%,49.92%,48.75%,47.87%,50.11%,50.61%,51.09%,51.65%,51.86%,51.95%,52.05%,52.26%,52.48%,52.60%,52.75%,52.89%,52.99%,51.02%,50.20%,50.51%,50.82%,51.08%,51.40%,51.73%,52.04%,52.33%,52.64%,52.98%
42,"Market share, net additions",1292,Mobile broadband capable,91,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.24%,61.19%,58.14%,57.02%,55.87%,54.47%,54.22%,54.02%,53.96%,54.48%,54.82%,55.71%,54.83%,51.01%,50.08%,51.25%,52.13%,49.89%,49.39%,48.91%,48.35%,48.14%,48.05%,47.95%,47.74%,47.52%,47.40%,47.25%,47.11%,47.01%,48.98%,49.80%,49.49%,49.18%,48.92%,48.60%,48.27%,47.96%,47.67%,47.36%,47.02%
42,"Market share, net additions",1120,GSM (Family),91,Airtel (Bharti Airtel),,24.71%,26.60%,28.60%,30.70%,32.92%,46.26%,47.87%,49.47%,53.66%,56.71%,58.94%,58.23%,58.26%,62.17%,67.60%,69.60%,71.45%,72.64%,73.38%,58.29%,55.59%,58.53%,63.86%,66.56%,65.61%,50.00%,59.28%,45.88%,80.58%,80.75%,80.24%,63.90%,75.78%,72.48%,52.20%,76.97%,86.52%,62.56%,26.54%,63.63%,61.76%,59.85%,57.92%,48.90%,47.03%,45.16%,43.31%,36.50%,38.88%,41.13%,43.82%,51.34%,55.64%,65.40%,55.79%,33.58%,32.92%,42.48%,51.92%,36.22%,36.22%,36.22%,35.08%,36.43%,38.12%,40.57%,42.49%,42.93%,44.00%,44.82%,45.52%,48.96%,48.53%,49.73%,50.91%,52.18%,53.59%,55.10%,56.73%,58.51%,60.46%,62.58%,64.93%
42,"Market share, net additions",1120,GSM (Family),501,TNM,,75.29%,73.40%,71.40%,69.30%,67.08%,53.74%,52.13%,50.53%,46.34%,43.29%,41.06%,41.77%,41.74%,37.83%,32.40%,30.40%,28.55%,27.36%,26.62%,41.71%,44.41%,41.47%,36.14%,33.44%,34.39%,50.00%,40.72%,54.12%,19.42%,19.25%,19.76%,36.10%,24.22%,27.52%,47.80%,23.03%,13.48%,37.44%,73.46%,36.37%,38.24%,40.15%,42.08%,51.10%,52.97%,54.84%,56.69%,63.50%,61.12%,58.87%,56.18%,48.66%,44.36%,34.60%,44.21%,66.42%,67.08%,57.52%,48.08%,63.78%,63.78%,63.78%,64.92%,63.57%,61.88%,59.43%,57.51%,57.07%,56.00%,55.18%,54.48%,51.04%,51.47%,50.27%,49.09%,47.82%,46.41%,44.90%,43.27%,41.49%,39.54%,37.42%,35.07%
42,"Market share, net additions",603,GSM,91,Airtel (Bharti Airtel),,24.71%,26.60%,28.60%,30.70%,32.92%,46.26%,47.87%,49.47%,53.66%,56.71%,58.94%,58.23%,58.26%,62.17%,67.60%,69.60%,71.45%,72.64%,73.38%,58.29%,55.59%,58.53%,63.86%,66.56%,65.61%,50.00%,59.28%,45.88%,80.58%,80.75%,80.24%,63.90%,75.78%,72.48%,52.20%,76.97%,86.52%,62.56%,27.04%,64.28%,62.79%,60.22%,58.22%,47.88%,46.05%,44.00%,41.94%,33.92%,36.17%,38.34%,41.10%,50.33%,55.98%,71.28%,56.35%,26.91%,25.32%,35.87%,51.63%,22.43%,19.47%,15.25%,3.65%,-13.11%,-125.58%,155.76%,89.90%,72.65%,62.69%,58.69%,56.26%,54.39%,57.25%,58.66%,58.28%,57.75%,56.94%,56.46%,55.93%,55.28%,54.55%,53.88%,53.24%
42,"Market share, net additions",603,GSM,501,TNM,,75.29%,73.40%,71.40%,69.30%,67.08%,53.74%,52.13%,50.53%,46.34%,43.29%,41.06%,41.77%,41.74%,37.83%,32.40%,30.40%,28.55%,27.36%,26.62%,41.71%,44.41%,41.47%,36.14%,33.44%,34.39%,50.00%,40.72%,54.12%,19.42%,19.25%,19.76%,36.10%,24.22%,27.52%,47.80%,23.03%,13.48%,37.44%,72.96%,35.72%,37.21%,39.78%,41.78%,52.12%,53.95%,56.00%,58.06%,66.08%,63.83%,61.66%,58.90%,49.67%,44.02%,28.72%,43.65%,73.09%,74.68%,64.13%,48.37%,77.57%,80.53%,84.75%,96.35%,113.11%,225.58%,-55.76%,10.10%,27.35%,37.31%,41.31%,43.74%,45.61%,42.75%,41.34%,41.72%,42.25%,43.06%,43.54%,44.07%,44.72%,45.45%,46.12%,46.76%
42,"Market share, net additions",951,WCDMA (Family),501,TNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,49.66%,48.76%,38.81%,41.86%,42.98%,44.13%,45.53%,45.78%,45.98%,46.04%,45.52%,45.18%,44.29%,45.17%,48.99%,49.92%,48.75%,47.87%,50.11%,50.61%,51.09%,51.65%,51.86%,51.90%,50.81%,49.49%,49.53%,49.49%,49.50%,49.52%,48.17%,46.61%,45.20%,44.90%,44.62%,44.43%,44.09%,43.75%,43.45%,43.22%,42.93%,42.59%
42,"Market share, net additions",951,WCDMA (Family),91,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.24%,61.19%,58.14%,57.02%,55.87%,54.47%,54.22%,54.02%,53.96%,54.48%,54.82%,55.71%,54.83%,51.01%,50.08%,51.25%,52.13%,49.89%,49.39%,48.91%,48.35%,48.14%,48.10%,49.19%,50.51%,50.47%,50.51%,50.50%,50.48%,51.83%,53.39%,54.80%,55.10%,55.38%,55.57%,55.91%,56.25%,56.55%,56.78%,57.07%,57.41%
42,"Market share, net additions",929,WCDMA HSPA,501,TNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,49.66%,48.76%,38.81%,41.86%,42.98%,44.13%,45.53%,45.78%,45.98%,46.04%,45.52%,45.18%,44.29%,45.17%,48.99%,49.92%,48.75%,47.87%,50.11%,50.61%,51.09%,51.65%,51.86%,51.90%,50.81%,49.49%,49.53%,49.49%,49.50%,49.52%,48.17%,46.61%,45.20%,44.90%,44.62%,44.43%,44.09%,43.75%,43.45%,43.22%,42.93%,42.59%
42,"Market share, net additions",929,WCDMA HSPA,91,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.24%,61.19%,58.14%,57.02%,55.87%,54.47%,54.22%,54.02%,53.96%,54.48%,54.82%,55.71%,54.83%,51.01%,50.08%,51.25%,52.13%,49.89%,49.39%,48.91%,48.35%,48.14%,48.10%,49.19%,50.51%,50.47%,50.51%,50.50%,50.48%,51.83%,53.39%,54.80%,55.10%,55.38%,55.57%,55.91%,56.25%,56.55%,56.78%,57.07%,57.41%
42,"Market share, net additions",1384,LTE (Family),501,TNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
42,"Market share, net additions",996,LTE,501,TNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"Growth rate, excluding cellular M2M, quarterly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"Growth rate, excluding cellular M2M, quarterly",0,Total,,Malawi,,18.29%,16.42%,14.99%,13.87%,12.99%,9.34%,9.44%,9.54%,10.18%,10.60%,10.83%,10.30%,10.02%,10.77%,12.17%,13.58%,13.74%,13.60%,13.27%,14.37%,13.46%,14.49%,16.57%,18.05%,17.03%,11.46%,14.45%,6.89%,17.96%,15.35%,12.97%,16.00%,24.07%,19.99%,11.23%,7.74%,12.27%,7.73%,3.66%,7.39%,7.09%,6.83%,6.61%,5.18%,5.12%,5.07%,5.03%,4.23%,3.81%,3.47%,3.15%,2.97%,2.66%,2.20%,2.53%,3.87%,3.80%,2.83%,2.26%,2.88%,2.80%,2.73%,2.61%,2.43%,2.24%,2.09%,2.04%,1.98%,1.86%,1.82%,1.79%,1.73%,1.64%,1.61%,1.59%,1.54%,1.47%,1.45%,1.43%,1.39%,1.34%,1.31%,1.29%
56,"Growth rate, excluding cellular M2M, quarterly",0,Total,91,Airtel (Bharti Airtel),,14.27%,14.28%,14.28%,14.27%,14.27%,14.27%,14.28%,14.27%,15.84%,16.58%,16.71%,14.90%,13.93%,15.43%,18.18%,19.84%,19.52%,18.70%,17.64%,14.61%,13.02%,14.82%,18.43%,20.60%,18.75%,9.47%,14.42%,5.32%,24.73%,20.04%,16.16%,15.44%,27.68%,21.37%,8.55%,8.90%,15.69%,6.94%,1.40%,6.95%,6.50%,6.10%,5.75%,3.83%,3.69%,3.56%,3.44%,2.47%,2.41%,2.36%,2.30%,2.56%,2.50%,2.44%,2.38%,2.20%,2.15%,2.10%,2.06%,1.84%,1.81%,1.77%,1.66%,1.62%,1.57%,1.54%,1.51%,1.47%,1.40%,1.39%,1.37%,1.33%,1.27%,1.25%,1.24%,1.21%,1.15%,1.14%,1.12%,1.10%,1.06%,1.04%,1.02%
56,"Growth rate, excluding cellular M2M, quarterly",0,Total,501,TNM,,20.15%,17.36%,15.30%,13.71%,12.43%,7.20%,7.20%,7.20%,7.20%,7.20%,7.20%,7.20%,7.20%,7.20%,7.20%,7.89%,7.89%,7.89%,7.89%,14.05%,14.05%,14.05%,14.05%,14.48%,14.48%,14.49%,14.48%,9.17%,8.40%,7.75%,7.19%,17.08%,17.08%,17.08%,17.08%,5.39%,5.11%,9.55%,8.72%,8.32%,8.32%,8.32%,8.32%,7.79%,7.79%,7.79%,7.79%,7.15%,6.03%,5.18%,4.41%,3.55%,2.89%,1.86%,2.74%,6.28%,6.09%,3.82%,2.51%,4.25%,4.08%,3.92%,3.77%,3.41%,3.02%,2.74%,2.64%,2.55%,2.38%,2.31%,2.25%,2.17%,2.05%,2.00%,1.96%,1.90%,1.81%,1.77%,1.74%,1.69%,1.63%,1.59%,1.56%
56,"Growth rate, excluding cellular M2M, quarterly",204,Active,,Malawi,,18.21%,16.34%,14.92%,13.80%,12.91%,9.29%,9.38%,9.48%,10.11%,10.52%,10.75%,10.22%,9.94%,10.68%,12.05%,13.44%,13.59%,13.44%,13.11%,14.18%,13.27%,14.27%,16.29%,17.72%,16.68%,11.22%,14.12%,6.74%,17.49%,14.93%,12.59%,15.48%,23.16%,19.17%,10.76%,7.41%,11.69%,7.37%,3.51%,7.03%,6.73%,6.48%,6.26%,4.91%,4.84%,4.79%,4.75%,3.99%,3.60%,3.28%,2.98%,2.81%,2.52%,2.10%,2.40%,3.63%,3.56%,2.67%,2.14%,2.71%,2.64%,2.57%,2.45%,2.29%,2.11%,1.98%,1.93%,1.87%,1.77%,1.73%,1.69%,1.64%,1.56%,1.54%,1.51%,1.47%,1.40%,1.38%,1.36%,1.33%,1.29%,1.26%,1.24%
56,"Growth rate, excluding cellular M2M, quarterly",99,Prepaid,,Malawi,,18.74%,16.81%,15.34%,14.20%,13.30%,9.70%,9.79%,9.89%,10.57%,11.00%,11.25%,10.67%,10.37%,11.15%,12.62%,14.98%,14.79%,14.42%,13.95%,14.91%,13.96%,15.00%,17.10%,18.52%,17.44%,11.75%,14.76%,7.00%,18.19%,15.54%,13.07%,16.24%,24.27%,20.21%,11.33%,7.69%,12.32%,7.77%,3.64%,7.41%,7.13%,6.87%,6.64%,5.17%,5.12%,5.07%,5.03%,4.23%,3.81%,3.47%,3.14%,2.95%,2.64%,2.17%,2.49%,3.82%,3.74%,2.77%,2.18%,2.79%,2.70%,2.60%,2.47%,2.29%,2.09%,1.94%,1.89%,1.83%,1.72%,1.69%,1.66%,1.61%,1.53%,1.50%,1.48%,1.44%,1.37%,1.34%,1.32%,1.29%,1.24%,1.21%,1.20%
56,"Growth rate, excluding cellular M2M, quarterly",99,Prepaid,91,Airtel (Bharti Airtel),,15.71%,15.58%,15.45%,15.32%,15.22%,15.13%,15.06%,14.98%,16.50%,17.17%,17.25%,15.39%,14.36%,15.83%,18.56%,20.18%,19.83%,18.98%,17.89%,14.83%,13.23%,15.00%,18.61%,20.77%,18.90%,9.60%,14.54%,5.42%,24.84%,20.14%,16.16%,15.60%,27.73%,21.50%,8.59%,8.78%,15.71%,6.98%,1.37%,6.92%,6.50%,6.10%,5.75%,3.83%,3.69%,3.56%,3.44%,2.47%,2.38%,2.30%,2.25%,2.53%,2.48%,2.43%,2.37%,2.18%,2.13%,2.07%,2.00%,1.76%,1.71%,1.66%,1.53%,1.48%,1.42%,1.38%,1.36%,1.32%,1.26%,1.25%,1.24%,1.22%,1.16%,1.15%,1.13%,1.11%,1.06%,1.04%,1.03%,1.01%,0.98%,0.96%,0.95%
56,"Growth rate, excluding cellular M2M, quarterly",99,Prepaid,501,TNM,,20.15%,17.36%,15.30%,13.71%,12.43%,7.20%,7.20%,7.20%,7.20%,7.20%,7.20%,7.20%,7.20%,7.20%,7.20%,9.72%,9.20%,8.89%,8.70%,15.02%,15.00%,14.99%,14.96%,15.23%,15.21%,15.15%,15.09%,9.36%,8.58%,7.92%,7.36%,17.51%,17.47%,17.43%,17.39%,5.45%,5.18%,9.62%,8.78%,8.47%,8.45%,8.44%,8.43%,7.79%,7.79%,7.79%,7.79%,7.15%,6.08%,5.27%,4.47%,3.57%,2.86%,1.81%,2.66%,6.19%,5.99%,3.71%,2.42%,4.15%,3.97%,3.79%,3.64%,3.27%,2.88%,2.60%,2.50%,2.41%,2.24%,2.17%,2.12%,2.05%,1.93%,1.88%,1.84%,1.79%,1.69%,1.66%,1.63%,1.58%,1.52%,1.48%,1.45%
56,"Growth rate, excluding cellular M2M, quarterly",822,Contract,,Malawi,,15.22%,13.65%,12.45%,11.44%,10.61%,6.56%,6.59%,6.62%,6.89%,7.05%,7.05%,6.74%,6.59%,6.85%,7.31%,-1.98%,-0.03%,1.22%,1.84%,4.15%,3.11%,2.70%,2.71%,4.29%,3.07%,0.21%,1.16%,1.45%,6.23%,4.70%,6.49%,-0.13%,7.94%,0.72%,0.46%,13.42%,5.90%,2.62%,5.74%,4.49%,1.70%,1.64%,1.61%,5.59%,5.55%,5.52%,5.50%,4.73%,3.77%,3.08%,3.63%,4.87%,5.49%,6.03%,7.33%,9.76%,10.46%,10.08%,9.95%,11.62%,12.20%,12.59%,12.56%,12.08%,11.29%,10.56%,9.95%,9.20%,8.22%,7.53%,6.82%,6.24%,5.77%,5.54%,5.33%,5.08%,4.74%,4.58%,4.43%,4.24%,4.01%,3.85%,3.73%
56,"Growth rate, excluding cellular M2M, quarterly",822,Contract,91,Airtel (Bharti Airtel),,4.27%,4.21%,4.25%,4.28%,4.30%,4.22%,4.23%,4.31%,5.62%,6.42%,6.48%,4.77%,3.96%,5.33%,7.83%,9.33%,9.04%,8.29%,7.31%,4.56%,3.12%,4.75%,8.03%,10.05%,8.32%,-0.11%,4.39%,-3.91%,13.81%,9.51%,16.16%,-4.43%,20.00%,0.00%,0.00%,33.33%,12.50%,0.00%,6.98%,12.46%,5.82%,5.38%,5.05%,3.83%,3.70%,3.56%,3.44%,2.47%,7.68%,10.96%,9.81%,6.98%,5.00%,4.00%,3.70%,3.97%,4.94%,6.56%,8.67%,10.60%,11.77%,12.53%,12.67%,12.36%,11.66%,10.94%,10.23%,9.34%,8.23%,7.41%,6.54%,5.87%,5.40%,5.15%,4.92%,4.65%,4.31%,4.13%,3.97%,3.77%,3.54%,3.37%,3.24%
56,"Growth rate, excluding cellular M2M, quarterly",822,Contract,501,TNM,,20.18%,17.36%,15.31%,13.69%,12.44%,7.19%,7.20%,7.20%,7.21%,7.20%,7.19%,7.21%,7.20%,7.19%,7.20%,-4.52%,-2.37%,-0.81%,0.12%,4.01%,3.10%,2.01%,0.87%,2.15%,0.97%,0.35%,-0.21%,3.84%,3.09%,2.50%,1.77%,2.27%,1.67%,1.16%,0.74%,1.42%,0.66%,4.93%,4.69%,-2.38%,-2.39%,-2.39%,-2.39%,7.79%,7.79%,7.79%,7.80%,7.14%,-0.23%,-5.64%,-4.39%,1.73%,6.25%,9.18%,12.69%,17.64%,17.08%,13.87%,11.24%,12.63%,12.61%,12.63%,12.46%,11.81%,10.93%,10.20%,9.68%,9.06%,8.21%,7.66%,7.09%,6.60%,6.14%,5.93%,5.73%,5.49%,5.14%,5.00%,4.86%,4.67%,4.45%,4.28%,4.18%
56,"Growth rate, excluding cellular M2M, quarterly",796,2G,,Malawi,,18.29%,16.42%,14.99%,13.87%,12.99%,9.34%,9.44%,9.54%,10.18%,10.60%,10.83%,10.30%,10.02%,10.77%,12.17%,13.58%,13.74%,13.60%,13.27%,14.37%,13.46%,14.49%,16.57%,18.05%,17.03%,11.46%,14.45%,6.89%,17.96%,15.35%,12.97%,16.00%,24.07%,19.99%,11.23%,7.74%,12.27%,7.73%,3.59%,7.32%,6.98%,6.59%,6.35%,4.81%,4.75%,4.68%,4.62%,3.78%,3.32%,2.94%,2.57%,2.34%,1.97%,1.45%,1.71%,3.00%,2.84%,1.76%,1.06%,1.60%,1.39%,1.18%,0.90%,0.55%,0.15%,-0.20%,-0.49%,-0.80%,-1.20%,-1.55%,-1.92%,-2.34%,-2.63%,-2.75%,-2.76%,-2.80%,-2.89%,-2.93%,-2.99%,-3.07%,-3.19%,-3.30%,-3.42%
56,"Growth rate, excluding cellular M2M, quarterly",796,2G,91,Airtel (Bharti Airtel),,14.27%,14.28%,14.28%,14.27%,14.27%,14.27%,14.28%,14.27%,15.84%,16.58%,16.71%,14.90%,13.93%,15.43%,18.18%,19.84%,19.52%,18.70%,17.64%,14.61%,13.02%,14.82%,18.43%,20.60%,18.75%,9.47%,14.42%,5.32%,24.73%,20.04%,16.16%,15.44%,27.68%,21.37%,8.55%,8.90%,15.69%,6.94%,1.40%,6.95%,6.50%,5.91%,5.54%,3.48%,3.35%,3.19%,3.04%,2.05%,1.95%,1.86%,1.76%,1.97%,1.86%,1.74%,1.61%,1.36%,1.23%,1.10%,0.96%,0.63%,0.48%,0.32%,0.06%,-0.13%,-0.35%,-0.58%,-0.81%,-1.07%,-1.39%,-1.68%,-2.00%,-2.37%,-2.80%,-3.00%,-3.00%,-3.03%,-3.09%,-3.11%,-3.15%,-3.20%,-3.28%,-3.36%,-3.45%
