,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GSMA Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,Metric,id,Attribute,id,"Market, Operator",Q1 2000,Q2 2000,Q3 2000,Q4 2000,Q1 2001,Q2 2001,Q3 2001,Q4 2001,Q1 2002,Q2 2002,Q3 2002,Q4 2002,Q1 2003,Q2 2003,Q3 2003,Q4 2003,Q1 2004,Q2 2004,Q3 2004,Q4 2004,Q1 2005,Q2 2005,Q3 2005,Q4 2005,Q1 2006,Q2 2006,Q3 2006,Q4 2006,Q1 2007,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020
41,Market share,603,GSM,94,Airtel (Bharti Airtel),,,,74.33%,61.11%,56.68%,53.96%,55.05%,54.10%,55.87%,59.63%,59.90%,65.17%,67.11%,69.68%,71.94%,70.06%,72.40%,100.00%,100.00%,100.00%,100.00%,100.00%,70.89%,63.27%,67.43%,66.35%,65.08%,64.87%,63.97%,64.21%,64.73%,64.45%,64.54%,65.98%,65.05%,61.92%,59.20%,57.36%,53.47%,52.42%,52.09%,53.11%,51.68%,51.39%,50.93%,52.22%,50.99%,52.26%,53.66%,54.74%,54.56%,54.92%,55.12%,54.79%,53.47%,51.97%,51.53%,53.15%,52.82%,51.50%,52.79%,54.53%,54.46%,54.19%,53.95%,53.72%,53.50%,53.28%,53.07%,52.88%,52.69%,52.52%,52.38%,52.24%,52.12%,52.01%,51.93%,51.85%,51.79%,51.74%,51.72%,51.70%,51.71%
41,Market share,603,GSM,957,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,29.11%,36.73%,32.57%,33.65%,34.92%,35.13%,36.03%,35.79%,35.18%,35.13%,34.80%,33.16%,34.01%,37.00%,39.57%,41.20%,44.98%,45.88%,46.08%,44.91%,46.29%,46.45%,46.80%,45.35%,46.55%,45.10%,43.51%,42.28%,42.37%,42.00%,41.79%,42.07%,43.40%,44.92%,45.29%,43.47%,43.72%,45.04%,43.57%,41.60%,41.55%,41.72%,41.88%,42.01%,42.15%,42.28%,42.40%,42.51%,42.60%,42.68%,42.74%,42.78%,42.82%,42.83%,42.82%,42.80%,42.77%,42.71%,42.64%,42.55%,42.44%
41,Market share,603,GSM,3004,Sotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09%,0.42%,0.66%,0.86%,0.94%,1.07%,1.23%,1.44%,1.55%,1.70%,1.84%,1.99%,2.02%,2.16%,2.27%,2.43%,2.46%,2.64%,2.82%,2.98%,3.07%,3.08%,3.09%,3.14%,3.13%,3.12%,3.18%,3.38%,3.45%,3.46%,3.64%,3.88%,3.99%,4.08%,4.18%,4.27%,4.36%,4.45%,4.53%,4.62%,4.70%,4.79%,4.88%,4.97%,5.06%,5.16%,5.25%,5.35%,5.44%,5.54%,5.64%,5.75%,5.86%
41,Market share,951,WCDMA (Family),957,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.40%,49.52%,48.55%,44.04%,42.99%,42.38%,42.17%,42.10%,42.05%,41.95%,41.87%,41.90%,41.98%,42.10%,42.28%,42.55%,42.84%,43.17%,43.53%,43.97%,44.42%,44.88%,45.37%,45.89%,46.44%,46.99%
41,Market share,951,WCDMA (Family),94,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.60%,50.48%,51.45%,55.96%,57.01%,57.62%,57.83%,57.90%,57.95%,58.05%,58.13%,58.10%,58.02%,57.90%,57.72%,57.45%,57.16%,56.83%,56.47%,56.03%,55.58%,55.12%,54.63%,54.11%,53.56%,53.01%
41,Market share,929,WCDMA HSPA,94,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.60%,50.48%,51.45%,55.96%,57.01%,57.62%,57.83%,57.90%,57.95%,58.05%,58.13%,58.10%,58.02%,57.90%,57.72%,57.45%,57.16%,56.83%,56.47%,56.03%,55.58%,55.12%,54.63%,54.11%,53.56%,53.01%
41,Market share,929,WCDMA HSPA,957,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.40%,49.52%,48.55%,44.04%,42.99%,42.38%,42.17%,42.10%,42.05%,41.95%,41.87%,41.90%,41.98%,42.10%,42.28%,42.55%,42.84%,43.17%,43.53%,43.97%,44.42%,44.88%,45.37%,45.89%,46.44%,46.99%
41,Market share,1384,LTE (Family),957,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
41,Market share,996,LTE,957,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"Market share, net additions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"Market share, net additions",0,Total,607,Tchad Mobile  (Closed Q3 2004),,,,7.73%,104.92%,81.78%,66.34%,33.37%,51.73%,29.68%,-0.44%,38.41%,-58.83%,14.64%,7.31%,12.43%,38.15%,12.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"Market share, net additions",0,Total,94,Airtel (Bharti Airtel),,,,,-4.92%,18.22%,33.66%,66.63%,48.27%,70.32%,100.44%,61.59%,158.83%,85.36%,92.69%,87.57%,61.85%,87.51%,-96.44%,100.00%,100.00%,100.00%,100.00%,21.27%,30.34%,127.76%,57.78%,56.74%,63.73%,58.14%,67.29%,67.94%,62.07%,65.15%,78.01%,60.22%,44.01%,26.74%,-8.90%,8.35%,40.43%,47.94%,71.83%,37.86%,47.52%,45.11%,83.55%,37.47%,86.61%,96.73%,83.63%,51.53%,42.23%,85.35%,45.24%,34.75%,30.97%,43.65%,146.94%,46.64%,32.11%,135.43%,300.74%,52.42%,47.42%,47.31%,47.10%,46.66%,46.14%,45.73%,45.38%,45.06%,44.76%,44.45%,44.13%,43.78%,43.45%,43.14%,42.79%,42.39%,41.99%,41.62%,41.25%,40.89%
42,"Market share, net additions",0,Total,957,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,69.66%,-27.76%,42.22%,43.26%,36.27%,41.86%,32.71%,31.43%,34.73%,32.65%,19.49%,38.40%,54.19%,70.07%,100.00%,88.86%,56.11%,48.54%,23.42%,59.75%,48.53%,51.26%,10.06%,59.77%,5.76%,-5.05%,9.22%,43.92%,55.08%,9.91%,50.27%,62.26%,66.04%,52.03%,-61.73%,48.60%,64.56%,-49.68%,-232.73%,41.96%,47.47%,47.54%,47.74%,48.19%,48.73%,49.15%,49.50%,49.80%,50.06%,50.36%,50.68%,51.03%,51.36%,51.67%,52.03%,52.44%,52.85%,53.23%,53.61%,53.98%
42,"Market share, net additions",0,Total,3004,Sotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19%,2.20%,2.50%,1.38%,1.80%,3.18%,8.90%,2.78%,3.46%,3.52%,4.75%,2.39%,3.95%,3.63%,6.40%,2.77%,7.63%,8.32%,7.16%,4.56%,2.70%,4.74%,4.49%,3.00%,2.99%,4.32%,14.79%,4.76%,3.33%,14.25%,31.99%,5.62%,5.11%,5.14%,5.16%,5.15%,5.13%,5.12%,5.12%,5.14%,5.17%,5.19%,5.20%,5.19%,5.19%,5.19%,5.18%,5.17%,5.16%,5.15%,5.14%,5.13%
42,"Market share, net additions",99,Prepaid,607,Tchad Mobile  (Closed Q3 2004),,,,7.76%,104.90%,81.84%,66.41%,33.43%,51.80%,29.75%,-0.45%,38.48%,-59.12%,14.68%,7.33%,12.46%,38.22%,12.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"Market share, net additions",99,Prepaid,94,Airtel (Bharti Airtel),,,,,-4.90%,18.16%,33.59%,66.57%,48.20%,70.25%,100.45%,61.52%,159.12%,85.32%,92.67%,87.54%,61.78%,87.48%,-95.88%,100.00%,100.00%,100.00%,100.00%,21.22%,30.28%,127.87%,57.71%,56.67%,63.66%,58.07%,67.23%,68.03%,61.81%,65.16%,78.02%,60.22%,44.01%,26.75%,-8.91%,8.34%,40.40%,47.91%,71.83%,37.83%,47.49%,45.08%,83.58%,37.44%,86.69%,96.78%,83.32%,50.87%,43.04%,84.78%,44.59%,34.33%,30.56%,43.22%,149.27%,46.11%,31.53%,137.71%,326.84%,51.66%,46.58%,46.43%,46.17%,45.68%,45.13%,44.68%,44.30%,43.96%,43.63%,43.28%,42.91%,42.53%,42.16%,41.81%,41.42%,40.98%,40.54%,40.13%,39.73%,39.33%
42,"Market share, net additions",99,Prepaid,957,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,69.72%,-27.87%,42.29%,43.33%,36.34%,41.93%,32.77%,31.35%,34.99%,32.65%,19.50%,38.41%,54.20%,70.09%,100.05%,88.89%,56.16%,48.60%,23.46%,59.81%,48.58%,51.31%,10.08%,59.83%,5.77%,-5.13%,9.43%,44.56%,54.26%,10.68%,51.02%,62.76%,66.55%,52.57%,-64.05%,49.25%,65.23%,-52.10%,-261.42%,42.83%,48.41%,48.53%,48.78%,49.27%,49.85%,50.31%,50.70%,51.03%,51.33%,51.67%,52.03%,52.43%,52.80%,53.16%,53.56%,54.02%,54.48%,54.90%,55.32%,55.73%
42,"Market share, net additions",99,Prepaid,3004,Sotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.20%,2.19%,2.48%,1.37%,1.79%,3.16%,8.86%,2.77%,3.43%,3.49%,4.71%,2.36%,3.93%,3.61%,6.34%,2.72%,7.54%,8.35%,7.25%,4.57%,2.70%,4.54%,4.38%,2.91%,2.89%,4.20%,14.78%,4.64%,3.24%,14.39%,34.58%,5.51%,5.01%,5.04%,5.06%,5.05%,5.02%,5.00%,5.00%,5.01%,5.04%,5.05%,5.05%,5.04%,5.03%,5.03%,5.02%,5.00%,4.98%,4.97%,4.95%,4.94%
42,"Market share, net additions",822,Contract,94,Airtel (Bharti Airtel),,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,101.83%,97.09%,22.86%,,,,,,40.98%,69.95%,66.95%,72.02%,65.23%,81.12%,72.22%,66.78%,59.00%,56.30%,93.62%,96.95%,96.20%,97.22%,92.66%,88.43%,86.59%,84.78%,84.39%,85.07%,86.67%,88.09%,88.58%,89.01%,89.40%,89.71%,89.92%,90.07%,90.16%,90.15%,90.07%,89.90%,89.61%,89.40%,89.35%,89.30%,89.28%,89.25%,89.21%,89.18%,89.13%,89.10%,89.06%,89.02%,88.99%
42,"Market share, net additions",822,Contract,3004,Sotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91%,77.14%,100.00%,100.00%,100.00%,100.00%,100.00%,59.02%,30.05%,33.05%,27.98%,34.77%,18.88%,27.78%,33.22%,41.00%,43.70%,6.38%,3.05%,3.80%,2.78%,7.34%,11.57%,13.41%,15.22%,15.61%,14.93%,13.33%,11.91%,11.42%,10.99%,10.60%,10.29%,10.08%,9.93%,9.84%,9.85%,9.93%,10.10%,10.39%,10.60%,10.65%,10.70%,10.72%,10.75%,10.79%,10.82%,10.87%,10.90%,10.94%,10.98%,11.01%
42,"Market share, net additions",796,2G,607,Tchad Mobile  (Closed Q3 2004),,,,7.73%,104.92%,81.78%,66.34%,33.37%,51.73%,29.68%,-0.44%,38.41%,-58.83%,14.64%,7.31%,12.43%,38.15%,12.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"Market share, net additions",796,2G,94,Airtel (Bharti Airtel),,,,,-4.92%,18.22%,33.66%,66.63%,48.27%,70.32%,100.44%,61.59%,158.83%,85.36%,92.69%,87.57%,61.85%,87.51%,-96.44%,100.00%,100.00%,100.00%,100.00%,21.27%,30.34%,127.76%,57.78%,56.74%,63.73%,58.14%,67.29%,67.94%,62.07%,65.15%,78.01%,60.22%,44.01%,26.74%,-8.90%,8.35%,40.43%,47.94%,71.83%,37.86%,47.52%,45.11%,83.55%,37.47%,86.61%,96.73%,83.63%,51.53%,42.23%,85.35%,45.24%,34.75%,30.97%,43.65%,169.25%,46.33%,31.22%,173.60%,-383.19%,52.32%,45.82%,45.93%,45.94%,45.68%,45.32%,45.12%,45.07%,45.11%,45.24%,45.43%,45.62%,45.83%,46.20%,46.85%,47.30%,47.74%,48.42%,49.57%,50.78%,51.94%
42,"Market share, net additions",796,2G,957,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,69.66%,-27.76%,42.22%,43.26%,36.27%,41.86%,32.71%,31.43%,34.73%,32.65%,19.49%,38.40%,54.19%,70.07%,100.00%,88.86%,56.11%,48.54%,23.42%,59.75%,48.53%,51.26%,10.06%,59.77%,5.76%,-5.05%,9.22%,43.92%,55.08%,9.91%,50.27%,62.26%,66.04%,52.03%,-87.07%,48.76%,65.22%,-94.14%,539.32%,39.88%,47.20%,46.87%,46.68%,46.82%,47.06%,47.00%,46.87%,46.59%,46.13%,45.45%,44.97%,44.47%,43.66%,42.26%,41.38%,40.50%,39.15%,36.97%,34.77%,32.79%
42,"Market share, net additions",796,2G,3004,Sotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19%,2.20%,2.50%,1.38%,1.80%,3.18%,8.90%,2.78%,3.46%,3.52%,4.75%,2.39%,3.95%,3.63%,6.40%,2.77%,7.63%,8.32%,7.16%,4.56%,2.70%,4.74%,4.49%,3.00%,2.99%,4.32%,17.82%,4.91%,3.56%,20.55%,-56.14%,7.80%,6.98%,7.20%,7.38%,7.49%,7.62%,7.88%,8.06%,8.30%,8.63%,9.12%,9.41%,9.70%,10.14%,10.89%,11.31%,11.76%,12.44%,13.47%,14.45%,15.27%
42,"Market share, net additions",755,3G,94,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.43%,52.38%,64.94%,58.12%,58.83%,58.44%,58.13%,58.17%,58.57%,58.63%,57.90%,57.47%,56.95%,56.19%,55.03%,54.32%,53.58%,52.64%,51.34%,50.53%,49.71%,48.73%,47.59%,46.63%,45.83%
42,"Market share, net additions",755,3G,957,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.57%,47.62%,35.06%,41.88%,41.17%,41.56%,41.87%,41.83%,41.43%,41.37%,42.10%,42.53%,43.05%,43.81%,44.97%,45.68%,46.42%,47.36%,48.66%,49.47%,50.29%,51.27%,52.41%,53.37%,54.17%
42,"Market share, net additions",799,4G,957,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
42,"Market share, net additions",1292,Mobile broadband capable,94,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.59%,45.19%,49.05%,52.46%,52.70%,51.80%,50.79%,49.79%,48.81%,47.84%,46.87%,45.91%,44.97%,44.05%,43.15%,42.28%,41.42%,40.57%,39.76%,38.96%,38.19%,37.43%,36.70%,35.99%,35.30%
42,"Market share, net additions",1292,Mobile broadband capable,957,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.41%,54.81%,50.95%,47.54%,47.30%,48.20%,49.21%,50.21%,51.19%,52.17%,53.13%,54.09%,55.03%,55.95%,56.85%,57.72%,58.58%,59.43%,60.24%,61.04%,61.81%,62.57%,63.30%,64.01%,64.70%
42,"Market share, net additions",1120,GSM (Family),607,Tchad Mobile  (Closed Q3 2004),,,,7.73%,104.92%,81.78%,66.34%,33.37%,51.73%,29.68%,-0.44%,38.41%,-58.83%,14.64%,7.31%,12.43%,38.15%,12.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"Market share, net additions",1120,GSM (Family),94,Airtel (Bharti Airtel),,,,,-4.92%,18.22%,33.66%,66.63%,48.27%,70.32%,100.44%,61.59%,158.83%,85.36%,92.69%,87.57%,61.85%,87.51%,-96.44%,100.00%,100.00%,100.00%,100.00%,21.27%,30.34%,127.76%,57.78%,56.74%,63.73%,58.14%,67.29%,67.94%,62.07%,65.15%,78.01%,60.22%,44.01%,26.74%,-8.90%,8.35%,40.43%,47.94%,71.83%,37.86%,47.52%,45.11%,83.55%,37.47%,86.61%,96.73%,83.63%,51.53%,42.23%,85.35%,45.24%,34.75%,30.97%,43.65%,148.62%,46.93%,32.40%,146.41%,355.09%,54.00%,48.91%,49.09%,49.23%,49.22%,49.10%,49.00%,48.96%,48.97%,49.00%,49.00%,48.98%,48.94%,48.93%,48.91%,48.84%,48.72%,48.58%,48.47%,48.36%,48.25%
42,"Market share, net additions",1120,GSM (Family),957,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,69.66%,-27.76%,42.22%,43.26%,36.27%,41.86%,32.71%,31.43%,34.73%,32.65%,19.49%,38.40%,54.19%,70.07%,100.00%,88.86%,56.11%,48.54%,23.42%,59.75%,48.53%,51.26%,10.06%,59.77%,5.76%,-5.05%,9.22%,43.92%,55.08%,9.91%,50.27%,62.26%,66.04%,52.03%,-63.58%,48.28%,64.24%,-61.82%,-292.87%,40.21%,45.82%,45.58%,45.37%,45.34%,45.44%,45.51%,45.51%,45.44%,45.33%,45.27%,45.24%,45.25%,45.23%,45.20%,45.24%,45.34%,45.45%,45.53%,45.61%,45.69%
42,"Market share, net additions",1120,GSM (Family),3004,Sotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19%,2.20%,2.50%,1.38%,1.80%,3.18%,8.90%,2.78%,3.46%,3.52%,4.75%,2.39%,3.95%,3.63%,6.40%,2.77%,7.63%,8.32%,7.16%,4.56%,2.70%,4.74%,4.49%,3.00%,2.99%,4.32%,14.96%,4.79%,3.36%,15.41%,37.77%,5.79%,5.28%,5.34%,5.39%,5.44%,5.46%,5.48%,5.53%,5.59%,5.66%,5.73%,5.77%,5.81%,5.84%,5.89%,5.92%,5.94%,5.97%,6.00%,6.03%,6.05%
42,"Market share, net additions",603,GSM,607,Tchad Mobile  (Closed Q3 2004),,,,7.73%,104.92%,81.78%,66.34%,33.37%,51.73%,29.68%,-0.44%,38.41%,-58.83%,14.64%,7.31%,12.43%,38.15%,12.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"Market share, net additions",603,GSM,94,Airtel (Bharti Airtel),,,,,-4.92%,18.22%,33.66%,66.63%,48.27%,70.32%,100.44%,61.59%,158.83%,85.36%,92.69%,87.57%,61.85%,87.51%,-96.44%,100.00%,100.00%,100.00%,100.00%,21.27%,30.34%,127.76%,57.78%,56.74%,63.73%,58.14%,67.29%,67.94%,62.07%,65.15%,78.01%,60.22%,44.01%,26.74%,-8.90%,8.35%,40.43%,47.94%,71.83%,37.86%,47.52%,45.11%,83.55%,37.47%,86.61%,96.73%,83.63%,51.53%,42.23%,85.35%,45.24%,34.75%,30.97%,43.65%,169.25%,46.33%,31.22%,173.60%,-383.19%,52.32%,45.82%,45.93%,45.94%,45.68%,45.32%,45.12%,45.07%,45.11%,45.24%,45.43%,45.62%,45.83%,46.20%,46.85%,47.30%,47.74%,48.42%,49.57%,50.78%,51.94%
42,"Market share, net additions",603,GSM,957,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,69.66%,-27.76%,42.22%,43.26%,36.27%,41.86%,32.71%,31.43%,34.73%,32.65%,19.49%,38.40%,54.19%,70.07%,100.00%,88.86%,56.11%,48.54%,23.42%,59.75%,48.53%,51.26%,10.06%,59.77%,5.76%,-5.05%,9.22%,43.92%,55.08%,9.91%,50.27%,62.26%,66.04%,52.03%,-87.07%,48.76%,65.22%,-94.14%,539.32%,39.88%,47.20%,46.87%,46.68%,46.82%,47.06%,47.00%,46.87%,46.59%,46.13%,45.45%,44.97%,44.47%,43.66%,42.26%,41.38%,40.50%,39.15%,36.97%,34.77%,32.79%
42,"Market share, net additions",603,GSM,3004,Sotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19%,2.20%,2.50%,1.38%,1.80%,3.18%,8.90%,2.78%,3.46%,3.52%,4.75%,2.39%,3.95%,3.63%,6.40%,2.77%,7.63%,8.32%,7.16%,4.56%,2.70%,4.74%,4.49%,3.00%,2.99%,4.32%,17.82%,4.91%,3.56%,20.55%,-56.14%,7.80%,6.98%,7.20%,7.38%,7.49%,7.62%,7.88%,8.06%,8.30%,8.63%,9.12%,9.41%,9.70%,10.14%,10.89%,11.31%,11.76%,12.44%,13.47%,14.45%,15.27%
42,"Market share, net additions",951,WCDMA (Family),94,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.43%,52.38%,64.94%,58.12%,58.83%,58.44%,58.13%,58.17%,58.57%,58.63%,57.90%,57.47%,56.95%,56.19%,55.03%,54.32%,53.58%,52.64%,51.34%,50.53%,49.71%,48.73%,47.59%,46.63%,45.83%
42,"Market share, net additions",951,WCDMA (Family),957,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.57%,47.62%,35.06%,41.88%,41.17%,41.56%,41.87%,41.83%,41.43%,41.37%,42.10%,42.53%,43.05%,43.81%,44.97%,45.68%,46.42%,47.36%,48.66%,49.47%,50.29%,51.27%,52.41%,53.37%,54.17%
42,"Market share, net additions",929,WCDMA HSPA,94,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.43%,52.38%,64.94%,58.12%,58.83%,58.44%,58.13%,58.17%,58.57%,58.63%,57.90%,57.47%,56.95%,56.19%,55.03%,54.32%,53.58%,52.64%,51.34%,50.53%,49.71%,48.73%,47.59%,46.63%,45.83%
42,"Market share, net additions",929,WCDMA HSPA,957,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.57%,47.62%,35.06%,41.88%,41.17%,41.56%,41.87%,41.83%,41.43%,41.37%,42.10%,42.53%,43.05%,43.81%,44.97%,45.68%,46.42%,47.36%,48.66%,49.47%,50.29%,51.27%,52.41%,53.37%,54.17%
42,"Market share, net additions",1384,LTE (Family),957,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
42,"Market share, net additions",996,LTE,957,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"Growth rate, excluding cellular M2M, quarterly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"Growth rate, excluding cellular M2M, quarterly",0,Total,,Chad,,,,414.43%,20.02%,11.53%,13.39%,9.44%,16.27%,12.20%,9.22%,16.17%,5.62%,10.63%,11.17%,14.47%,22.87%,15.46%,-14.05%,18.00%,17.23%,16.46%,14.70%,58.66%,23.15%,6.90%,12.59%,15.19%,18.78%,15.44%,7.90%,16.19%,12.09%,15.64%,11.94%,19.30%,17.42%,8.41%,2.77%,8.63%,8.79%,7.93%,5.45%,10.29%,7.69%,7.77%,4.09%,9.09%,3.70%,3.26%,3.74%,5.99%,-2.84%,0.65%,3.44%,7.06%,7.15%,5.51%,1.68%,5.17%,6.92%,1.52%,0.69%,3.99%,4.27%,4.09%,3.97%,3.91%,3.82%,3.65%,3.59%,3.52%,3.42%,3.26%,3.21%,3.16%,3.08%,2.94%,2.91%,2.88%,2.82%,2.73%,2.67%,2.65%
56,"Growth rate, excluding cellular M2M, quarterly",0,Total,607,Tchad Mobile  (Closed Q3 2004),,,,32.05%,81.82%,24.24%,20.51%,6.84%,18.73%,7.89%,-0.09%,15.39%,-8.25%,4.47%,2.48%,5.93%,31.09%,6.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
